,Date,Content,Retweet-count,Like-count,Reply-count,pos,neu,neg,compound,polarity_category
7433,2019-04-22 08:59:48+00:00,A #Hindu man confess Gandhi that he is going go hell becau he has lled a #Muslim child which #Gandhi replies I know a way out of hell Adopt a Muslim child w has been orphad and rai him as your own Just ma sure you rai him as a Muslim,0,0,0,0.066,0.781,0.153,-0.802,negative
7432,2019-04-22 08:55:23+00:00,Rahul Gandhi Apologis For Misquoting SC On Rafale Order Promis ver Do It Again#RahulApologizes #RahulGandhi #SupreCourt,0,0,0,0.0,1.0,0.0,0.0,neutral
7431,2019-04-22 08:55:04+00:00,#Liberal #Private #job 80 #Liberals private jobs #LokSabhaelections2019 #BharatBoleMoMo #BJP #Congress #Arvindjriwal #RahulGandhi #IndiaElects #jai,0,1,0,0.0,1.0,0.0,0.0,neutral
7430,2019-04-22 08:55:02+00:00,#CongAdmitsJot #RahuljotJumla #RahulApologizes #RahulGandhi whever we visit our old scols a ssage on the inrwall of the scol that fascites us most is PEHLE LO PHIR BOLO,0,0,0,0.0,1.0,0.0,0.0,neutral
7429,2019-04-22 08:52:19+00:00,#LokSabhaElections2019 #RahulApologizes #RahulGandhi #RahulJotJumla #RahulCheatsIndia,0,0,2,0.0,1.0,0.0,0.0,neutral
7428,2019-04-22 08:49:20+00:00,#RahulGandhi suld also apologize so Congress leaders w are more capable experienced amp suld lead the party but RaGa got the powerful Sur and Support of Chamchas #RahulApologizes #RahulSaysSorry,0,0,1,0.338,0.662,0.0,0.8819,positive
7427,2019-04-22 08:48:00+00:00,Why #BJP is also promoting #cwdaarcr slogan under the gui of attacng #RahulGandhiDont be silly amitmalvi,0,0,0,0.205,0.795,0.0,0.3818,positive
7426,2019-04-22 08:47:44+00:00,RahulGandhi Admits He Lied On #Rafale Tells #SupreCourt It Was In The Heat Of The Mont And He Regrets It r u an idiot u ed professiol help The wle INCIndia eks ur leadership amp this is what uv do uv lost the elections now #rahulgandhi #PappuJotha,0,0,1,0.087,0.724,0.189,-0.7003,negative
7425,2019-04-22 08:46:24+00:00,#RAHULGANDHI ADMITS HE LIED ABOUT #RAFAEL DEAL #CongAdmitsJot#RAHULGANDHI REGRETS HE ABUD PM RENDRAMODI #RahulApologizesHave all Congi scum go in hiding#Mumbai #gpur #Pu #shik,1,0,1,0.099,0.678,0.223,-0.5622,negative
7424,2019-04-22 08:46:14+00:00,#RahulGandhilied Indian public on the followingtiolitducation The public will surely dump the Young Leader li a t brick#RahulLies#RahulGandhiCr,0,0,0,0.135,0.744,0.121,0.0772,positive
7423,2019-04-22 08:44:05+00:00,#tiol #SupreCourt #RahulApologizes #RahulGandhi #LokSabhaElections2019 #chitralekha,2,7,0,0.0,1.0,0.0,0.0,neutral
7422,2019-04-22 08:43:37+00:00,#rmalaSitharaman w cant win from peoples vote now barks big on #RahulGandhi #ModiCr #CwdarCr #cwdarhicr,0,0,0,0.0,0.82,0.18,-0.4717,negative
7421,2019-04-22 08:43:37+00:00,#RahulSaysSorry #RahulGandhi Parthajosh NaNarendra Modi BJP4India muktarlosr,0,2,0,0.0,1.0,0.0,0.0,neutral
7420,2019-04-22 08:43:30+00:00,ab h RahulGandhi bhi sure humara cwdar pure #RaGaBhiSureCwdarPure#cwdarpure#CongAdmitsJot #RahulApologizes #RahuljotJumla #RahulGandhi #rahulsayssorry #RahulLies,0,0,0,0.15,0.85,0.0,0.3182,positive
7419,2019-04-22 08:42:42+00:00,#RahulGandhi #RahulApologizes #RahulCitizenshipControversy,0,4,0,0.0,1.0,0.0,0.0,neutral
7418,2019-04-22 08:40:20+00:00,Rahul Gandhi is known as Raul Vinci in UK amp Italy alleges Ajay Singh Bisht ws known as Yogi Aditth#RahulGandhi,0,0,0,0.0,1.0,0.0,0.0,neutral
7417,2019-04-22 08:39:17+00:00,# 130 #RahulGandhi BJP4India BJP4MP BJP4Har AmitShah Ramlal aajtak Zeews DaikBhasr A,13,53,0,0.0,1.0,0.0,0.0,neutral
7416,2019-04-22 08:37:58+00:00,Massive Vicry for #rendraModiEND of #RafaleDeal DRAMA#RahulApologizes for his Frequent lies ADMITS in #SupreCourt that he LIED SAYS SORRYHahahahawhat a SHAfeel bad for PIDIS dey will now coup with a w Idea of defending the JHUTTA MASTER#RahulGandhi,0,2,0,0.064,0.724,0.211,-0.7717,negative
7415,2019-04-22 08:36:27+00:00,#CongAdmitsJot Now Congress and #RahulGandhi Jot,0,0,0,0.0,1.0,0.0,0.0,neutral
7414,2019-04-22 08:35:04+00:00,#RahulGandhi #LokSabhaElections2019,0,0,0,0.0,1.0,0.0,0.0,neutral
7413,2019-04-22 08:33:54+00:00,#CongAdmitsJot after their #Pappu #RahulGandhi apologid in #SupreCourt unconditiolly#PhirEkBaarModiSarr becau #IndiaBoleMoPhir I dont want pathetic lier #Corrupt #SCAM tainted #Gandhi family rule #India #ModiHiAaga #ModihMumn#ModiAgain,0,0,0,0.098,0.718,0.184,-0.3933,negative
7412,2019-04-22 08:31:46+00:00,Congress President #RahulGandhi files affidavit in Supre Court expressing regret over his remarks on PM Narendra Modi regarding #Rafale verdict,3,4,0,0.071,0.804,0.125,-0.296,negative
7411,2019-04-22 08:31:14+00:00,Soon there will be a competition between #RahulGandhi and #Arvindjriwal un jda sorry bolta #RahulJotJumla #RahulApologizes #RahulGandhiIsALiar #RahulGandhiCr,1,2,0,0.0,0.929,0.071,-0.0772,negative
7410,2019-04-22 08:30:53+00:00,#RahulAdmitsRafaleLie After thisNow Soa will call Raul lidppa #RahulJotJumla #RahulGandhi #RafaleDeal #rafa,1,3,0,0.0,1.0,0.0,0.0,neutral
7409,2019-04-22 08:30:10+00:00,#RahulSaysSorry #RahulGandhi #SupreCourt,1,3,0,0.0,1.0,0.0,0.0,neutral
7408,2019-04-22 08:29:54+00:00,So every comnt made so far by #RahulGandhi is a lie and made in the heat of political campaignd Mr #RajThacray if you have edited videos related this plea delete it and clear the Recycle bin#CongAdmitsJot #RahulJotJumla #cwdarSachha,0,1,0,0.066,0.934,0.0,0.3818,positive
7407,2019-04-22 08:29:31+00:00,INDUSTRIAL SCALE LIAR Rahul Gandhi COWERS before the Supre Court Says He regrets comnts of Cwdar Cr for PM Modi in his reply the Supre Court on contempt petition filed by BJP Leader Smt ekshi Lekhi #RahulGandhi #CongAdmitsJot #RahulApologizes,0,1,0,0.0,0.777,0.223,-0.8842,negative
7406,2019-04-22 08:27:52+00:00,Dear #BJP BJP4India #RahulGandhi VER said Court also said #ModiCr He said #CwdarCr is a slogan and indeed #Modi looted #IndianMoy for #Amba on #RafaleScam,0,0,0,0.098,0.902,0.0,0.3818,positive
7405,2019-04-22 08:27:15+00:00,BreangRahul Gandhi admits his Rafale lie tells Supre Court he said it in the heat of political campaigngHe cant ta his own stand and he dreams beco a PM #ModiOnceMore #ModiAgain #BJP #RahulGandhi #Congress #MainBhiCwdar #2019LokSabhaElections,1,0,0,0.126,0.874,0.0,0.5994,positive
7404,2019-04-22 08:26:07+00:00,#Rahul VinciAre you not a UK citizen Mr Rahul GandhiProve you are IndianPlea know Indians cannot be fooled,0,0,0,0.114,0.886,0.0,0.2924,positive
7403,2019-04-22 08:25:11+00:00,Fal propaganda by #BJP that #RahulApologizes on #cwdaarcr slogan #RahulGandhi only apologid on remark of #SupreCourt admits #Cdaarcr Why so much of fal propaganda,0,1,2,0.081,0.772,0.147,-0.2023,negative
7402,2019-04-22 08:22:50+00:00,India political event outco on 23rd May is certain on mixed mandate for formation of coalition Governnt whats uncertain is the leadership either #Mo or soo from NDA or #RaGa or soo el from UPA or soo el bacd by NDA or UPA 5 options amp ugh 2 predict,0,0,0,0.04,0.866,0.094,-0.4404,negative
7401,2019-04-22 08:19:50+00:00,All t trying spin that RahulGandhi apologid for saying Cwdar cr may note he has only apologized for saying that the SC said that Even in the submission he has reiterated that political charge #RahulGandhi#Congress #CongAdmitsJot #Congress,0,1,0,0.06,0.94,0.0,0.3182,positive
7400,2019-04-22 08:17:10+00:00,#Rahulgandhi lie expod by himlf Made statent in the heat of political campaign Sha on you pappu Jai Modi,0,0,0,0.0,1.0,0.0,0.0,neutral
7399,2019-04-22 08:16:56+00:00,Not my Circus Not my Mony Thats w Prin Chaturvedi would react day#RahulGandhi #RahulApologizes#AagaModiHi,0,2,0,0.0,1.0,0.0,0.0,neutral
7398,2019-04-22 08:16:54+00:00,Rahul Gandhi forced apologize for spreading #Faws against PM NaNarendra Modi ji over #RafaleDeal#RahulGandhi said sorry for his statent on Rafale verdict in his reply the Supre Court on contempt petition filed by MLekhi Ji #BharatBoleMoMo,18,28,0,0.071,0.736,0.192,-0.7269,negative
7397,2019-04-22 08:14:40+00:00,24 26000 # #AgahModiHi #RahulApologizes #RahulJotJumla #RahulCitizenshipControversy #RahulGandhi,0,0,0,0.0,1.0,0.0,0.0,neutral
7396,2019-04-22 08:14:40+00:00,2 mins silence for the PIDI #Presstitutes w were supporting Rahul on the #Rafale scam lie and filly made eat dust #RahulGandhi #RahulApologizes bdutt sardesairajdeep sig RaAyyub ShehlaRashid fadsouza ShekharGupta sumanthraman thewirein TheQuint,0,5,0,0.077,0.824,0.098,-0.2023,negative
7395,2019-04-22 08:14:30+00:00,When the entire dia is about #RahulGandhi and his apology in SC the great ndtv telecasts a tweet from #AkshayKumar Kudos them for staying true #RahulSaysSorry #RahulJotJumla,0,0,0,0.331,0.669,0.0,0.886,positive
7394,2019-04-22 08:13:44+00:00,#Breangws BJP #BJP #RahulGandhi #Congress #PrashJavader,0,0,0,0.0,1.0,0.0,0.0,neutral
7393,2019-04-22 08:13:43+00:00,BJP #rahulgandhi NaNarendra Modi PrashJavder,0,0,0,0.0,1.0,0.0,0.0,neutral
7392,2019-04-22 08:13:40+00:00,Ws IQ is lower #RahulGandhi lied on #RafaleDeal and all his ghulams believed #CongAdmitsJot #BharatBoleMoMo,0,1,0,0.0,0.73,0.27,-0.5859,negative
7391,2019-04-22 08:10:50+00:00,Congress President #RahulGandhi files affidavit in Supre Court expressing regret over his remarks on PM Narendra Modi regarding #Rafale verdict,0,0,0,0.071,0.804,0.125,-0.296,negative
7390,2019-04-22 08:10:36+00:00,2019 2019 #RahulGandhi#AthiDilinRahul,1,1,0,0.0,1.0,0.0,0.0,neutral
7389,2019-04-22 08:10:12+00:00,Congress President #RahulGandhi files affidavit in Supre Court expressing regret over his remarks on PM Narendra Modi regarding #Rafale verdict,116,313,36,0.071,0.804,0.125,-0.296,negative
7388,2019-04-22 08:09:51+00:00,#Congress 72 6 #RahulGandhi#Athi#LokSabhaElections2019,0,0,0,0.0,1.0,0.0,0.0,neutral
7387,2019-04-22 08:07:40+00:00,#RahulGandhi An Apology will not be able resre credibility of ur Corrupt Congress U r a o man army amp u alo can ma Bharat Congress mukt#PatlogicalLIAR#CongAdmitsJot,0,2,0,0.044,0.956,0.0,0.0516,positive
7386,2019-04-22 08:06:16+00:00,ngpin of fa ws facry #RahulGandhi expodnot even an iota of credibility left #BharatBoleMoMo,0,0,0,0.0,1.0,0.0,0.0,neutral
7385,2019-04-22 08:05:41+00:00,Thank god that Leadership is not a commodity otherwi it would have been bought by people li Rahul Gandhi #SC #Rahulgandhi #Rafale #bhicwdar #MoForwIndia #BharatBoleMoMo #LokSabhaElections2019 #PhirEkBaarModiSarr #Congress INCIndia,0,0,0,0.146,0.854,0.0,0.5574,positive
7384,2019-04-22 08:02:18+00:00,Rahul Gandhi suld co LIVE on TV amp say sorry where he alleged that Supre Court Admitted Chaudaar Ch heHe insulted Supre Court PM amp INDIAINCIndia RahulGandhi ZeewsHindi Indiaday BJP4India NaNarendra Modi #RahulGandhi,0,1,0,0.039,0.833,0.128,-0.4939,negative
7383,2019-04-22 08:01:10+00:00,He is a liar he is a crook he is out on bail he cant speak he has no vision there is nothing he has offer other than lies lies amp more lies that is #raulvinci no #rahulGandhi confusing is it not #Pappu is simpler republic,5,8,1,0.029,0.689,0.282,-0.9227,negative
7382,2019-04-22 08:00:48+00:00,#Rahul #TisNow conducts debates on Upfront widpoi n brilliant control on participants Kudos 2 him dat hedoesnt allow anybody 2 sut each other #vi alsobrilliant in her own way #Republic TV,1,0,0,0.243,0.757,0.0,0.8402,positive
7381,2019-04-22 08:00:00+00:00,Live as if you were die morrow Learn as if you were live forever Mahatma Gandhi #quotes #leven #inspiratie #gandhi,0,1,0,0.0,0.83,0.17,-0.5994,negative
7380,2019-04-22 07:57:44+00:00,Im loong for wire NDTV scroll and all t liberals w were crying #CwdharCr say that Rahul admits lie Are you ppl buried ur head #RahulGandhi #RafaleDeal #Rafale #CongAdmitsJot,0,0,0,0.068,0.836,0.096,-0.2263,negative
7379,2019-04-22 07:56:54+00:00,Apologies RahulGandhi #CdarCr Lol Thats the reason I always tweet in the support of you get good people around yoisince you are so innocent Moreover ep people li divspanda away from you and your party #RahulGandhi #RahulJotJumla,0,0,0,0.308,0.692,0.0,0.9219,positive
7378,2019-04-22 07:55:51+00:00,SC #rahulgandhi RahulGandhi,0,0,0,0.0,1.0,0.0,0.0,neutral
7377,2019-04-22 07:55:26+00:00,I stly believe almost all Indian jourlists resident amp foreign consider regretting amp apologizing Supre Court as a comingofage rite of passage of their youth icon leader Waiting read their hymns of prai that will srtly ensue#Rafale #RahulGandhi,0,3,1,0.0,0.9,0.1,-0.4588,negative
7376,2019-04-22 07:54:55+00:00,#SmiritiIra was chad #Rahul #Wad but his nomition filling in Athi has scared the hell out of every o including Mr Yogi or now it #bhaagsmritibhaag The son of the soil has co #AthiRahulGandhi,0,0,0,0.0,0.757,0.243,-0.9052,negative
7375,2019-04-22 07:54:05+00:00,#CongAdmitsJotRaGa Mummy soo hit my balls hard Mummy Ta it my son You have lied a lot Your are so thick snd the impact would be absorbed Cwdar Pure Winng Election Sure #RahulGandhi #RafaleDeal #SupreCourt,0,0,1,0.06,0.836,0.104,-0.1779,negative
7374,2019-04-22 07:54:03+00:00,#PM #RahulGandhi#SrBachchan prer1 SwetaSinghAT RajatSharmaLive BJP4India AnupamPKher TajinderBagga SushantBSinha pilMishraIND DrKumarVishwas,0,0,0,0.0,1.0,0.0,0.0,neutral
7373,2019-04-22 07:52:31+00:00,Comnt made at the heat of the mont #RahulGandhi s mont is pretty long,0,1,0,0.198,0.802,0.0,0.4939,positive
7372,2019-04-22 07:48:27+00:00,Piddhi byon #RaGa confession h ap chaddi utaar dichalo hamari i izzat thi hi hi par jo ht r maalin bai thi woh bhi #CJI cd daali#Modi cdo #CJI sha pe lowar jo izzat bachhi woh bhi utaar dega#RahuljotJumla,0,0,0,0.0,1.0,0.0,0.0,neutral
7371,2019-04-22 07:47:56+00:00,# # #LokSabhaElections2019 #RahulGandhi #rahulithiRahulGandhi INCIndia Athi NaNarendra Modi BJP4India alamba SirPareshRawal,0,2,0,0.0,1.0,0.0,0.0,neutral
7370,2019-04-22 07:46:05+00:00,arvindjriwal #IndiaBoleMoPhir #RahulGandhiJhutha #RahulGandhi,1,7,1,0.0,1.0,0.0,0.0,neutral
7369,2019-04-22 07:44:56+00:00,#lier #lier #lier #Rahul #Raul,0,0,0,0.0,1.0,0.0,0.0,neutral
7368,2019-04-22 07:44:27+00:00,#CongressMuktBharat #PappuGandhi #RahulGandhi,6,11,1,0.0,1.0,0.0,0.0,neutral
7367,2019-04-22 07:42:49+00:00,#RahulGandhiJhutha #RahulGandhi,6,19,0,0.0,1.0,0.0,0.0,neutral
7366,2019-04-22 07:42:08+00:00,#IndiaBoleMoPhir#BharatBoleMoMo #LokSabhaElections2019 #RahulGandhi #CongAdmitsJot,1,5,0,0.0,1.0,0.0,0.0,neutral
7365,2019-04-22 07:40:18+00:00,#RahulGandhi,0,0,0,0.0,1.0,0.0,0.0,neutral
7364,2019-04-22 07:40:17+00:00,B sahabchalo #RahulGandhi in it mardamrata imandari mafi maang liwar hay aadat hi padhy lag gayi thi ai jhutey ahangriyon jiny aaj tak #GujratRiots#DeMo #GST galtiyon mafi hi maangabatao #CongAdmitsJot,0,0,0,0.0,0.924,0.076,-0.34,negative
7363,2019-04-22 07:39:36+00:00,#RahulGandhi Live From #Athi #UttarPradesh,0,0,0,0.0,1.0,0.0,0.0,neutral
7362,2019-04-22 07:39:30+00:00,Sir #RahulGandhi #askgahlot #sachinpilot #govindsinghdotasra #reet #level1 # #waiting list bir order de h saath plea Sir,5,5,0,0.0,1.0,0.0,0.0,neutral
7361,2019-04-22 07:39:23+00:00,No Apology in Rahuls affidavit Only word is Regret Can the so called tiol dia sw apology from the affidavit pls #Rafale #RahulSaysSorry #RahulGandhi,7,27,5,0.095,0.756,0.149,-0.3502,negative
7360,2019-04-22 07:39:16+00:00,waiting hear princ19 statent on #RahulGandhi now #RahulGandhi #CongAdmitsJot #lierrahulgandhi #RahulApologizes,0,0,0,0.0,1.0,0.0,0.0,neutral
7359,2019-04-22 07:39:11+00:00,#RahulGandhi #BJP,0,0,0,0.0,1.0,0.0,0.0,neutral
7358,2019-04-22 07:38:10+00:00,All t trying spin that RahulGandhi apologid for saying Cwdar cr may note he has only apologized for saying that the SC said that Even in the submission he has reiterated that political charge #RahulGandhi,520,1724,309,0.063,0.937,0.0,0.3182,positive
7357,2019-04-22 07:37:22+00:00,Massive Vicry for #rendraModiEND of #RafaleDeal DRAMA#RahulApologizes for his Frequent lies ADMITS in #SupreCourt that he LIED SAYS SORRYHahahahawhat a SHAfeel bad for PIDIS they will now coup with a w Idea of defending the JHUTTA MASTER#RahulGandhi,0,2,0,0.064,0.724,0.211,-0.7717,negative
7356,2019-04-22 07:33:21+00:00,If #RaGa has lied by levelling allegations of #PMModi Now what is the possibility of such a liar living up his promis of #MimumIncoGuarantee #NY #NYForIndia #hGandhiJota,0,0,0,0.0,0.809,0.191,-0.7096,negative
7355,2019-04-22 07:32:10+00:00,In Philips we relead a Print Adv which a court found offensive amp directed us relea an apology adv of sa size amp inrtions in sa publications as of the offensive adv undo damage#RahulGandhi directed go each place amp apologi where He said #CdarCr,0,3,1,0.025,0.851,0.124,-0.7003,negative
7354,2019-04-22 07:31:25+00:00,#IndiaBoleMoPhir #LokSabhaElections2019 #RahulGandhiJhutha #RahulGandhi,2,3,0,0.0,1.0,0.0,0.0,neutral
7353,2019-04-22 07:29:51+00:00,#RahulGandhi said he pt lying about #Rafale in the heat of the mont He lied about this at least five hundred tis Which sve was he sitting on for him get THIS caught up on heat #RahulApologisForLies #RahulApologizes #RahulJotJumla,0,1,0,0.0,0.86,0.14,-0.7184,negative
7352,2019-04-22 07:29:38+00:00,Massive Vicry for #rendraModiEND of #RafaleDeal DRAMA#RahulApologizes for his Frequent lies ADMITS in #SupreCourt that he LIED SAYS SORRYHahahahawhat a SHAfeel bad for PIDIS dey will now coup with a w Idea of defending the JHUTTA MASTER#RahulGandhi,180,531,21,0.064,0.724,0.211,-0.7717,negative
7351,2019-04-22 07:27:41+00:00,#Cwdar cr jibe #RahulGandhi hasnt apologid but only expresd regret His affidavit doesnt u the word apology even once regret is ud just o ti in bracts Rahul has also hit out at #Modi amp other #BJP leaders for using #Rafale verdict,126,249,17,0.066,0.782,0.152,-0.7351,negative
7350,2019-04-22 07:27:30+00:00,Rahul Gandhi the cr#rahul#RahulSaysSorry#RahulJotJumla#CongAdmitsJot #TisOfRahul,0,1,0,0.0,1.0,0.0,0.0,neutral
7349,2019-04-22 07:27:28+00:00,#RahulGandhi express regret over his #CwdarCrn remark in his affidavit the #SupreCourt Gandhi said that his attribution ca in the heat of the mont,0,2,1,0.0,0.891,0.109,-0.4215,negative
7348,2019-04-22 07:26:59+00:00,#RahulGandhi zootha #RafaleDeal RahulGandhi,0,0,0,0.0,1.0,0.0,0.0,neutral
7347,2019-04-22 07:26:35+00:00,#RahulGandhi regrets over cwdar cr jibe hu pahale malum tha #CuwdarPure #BharatBoleMoMo #PhirEkBaarModiSarr #RahulGandhiLieExpod,0,0,0,0.0,0.839,0.161,-0.3612,negative
7346,2019-04-22 07:26:12+00:00,Congratulations MLekhi for your work #jaihind #IndiaBoleMoPhir #BharatBoleMoMo #CongAdmitsJot #RahulGandhi,0,0,0,0.302,0.698,0.0,0.5994,positive
7345,2019-04-22 07:25:14+00:00,#RahulGandhi Cwdar cr is a political slogan It is clear that no court least of all the Supre Court would adopt endor or upld such a political sloganThis crimil contempt petition is an abu of the courts powers It is political thehindu abaruah64,29,47,0,0.087,0.791,0.122,-0.4019,negative
7344,2019-04-22 07:24:54+00:00,#Rahul Gandhi s nomition from Athi valid,1,3,1,0.0,1.0,0.0,0.0,neutral
7343,2019-04-22 07:23:55+00:00,#RahulGandhi is valid in #Athi Returng officer accepts nomition papers of Rahul by tting aside complaints,0,2,1,0.121,0.737,0.142,-0.1027,negative
7342,2019-04-22 07:23:22+00:00,#RahulGandhi RahulGandhi,1,3,0,0.0,1.0,0.0,0.0,neutral
7341,2019-04-22 07:22:36+00:00,#Breang #RahulGandhi #Athi #ECI,9,40,0,0.0,1.0,0.0,0.0,neutral
7340,2019-04-22 07:21:49+00:00,#RahulGandhi is a #CrimilJor amp his followers are #BlindJorsHe admits his two mistas before the norable SC GdBakshiJe,0,0,0,0.115,0.885,0.0,0.296,positive
7339,2019-04-22 07:21:09+00:00,Dear RahulGandhi dum ab bolo NaNarendra Modi ji #CwdarCr#Cwdar #MainBhiCwdar #Rafale #RahulGandhi,0,0,0,0.191,0.809,0.0,0.3818,positive
7338,2019-04-22 07:19:23+00:00,No More No More#BharatBoleMoMo#RahulGandhi#LokSabhaElections2019,0,0,0,0.342,0.313,0.345,-0.0049,neutral
7337,2019-04-22 07:18:50+00:00,BREANG Rahul Gandhi s nomition from Athi validcleared#RahulGandhiForPMrohanmitraa ViyDoa IncltaNorth,0,0,0,0.0,1.0,0.0,0.0,neutral
